,,,train,,['sex'],,,,0.787177324295044,0.2990109887950062,,,,"[0.2878251038553586, 0.20517064714861333]",,sex,,,sp,0.20482785217017513,0,lr,,"{'priors_count': {'weight': 0.11136179361469802}, 'age': {'weight': 0.0879178618059383}, 'juv_other_count': {'weight': 0.005440151973834988}, 'juv_misd_count': {'weight': 0.0003774143528694903}, 'juv_fel_count': {'weight': -0.00026936957716562236}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'Residual FIFs': {'weight': -2.7755575615628914e-17}}",,compas,0.5366640090942383,,0,1,6,False,,fairXplainer,,2,False,"[0.11136179361469802, 0.0879178618059383, 0.005440151973834988, 0.0003774143528694903, -0.00026936957716562236, 0.0, 0.0]","[0.20836296239516816, -0.20576798724820222, 0.005269157669848701, -0.0012012791106761345, -0.00028046879760057486, 0.1685082872928177, 0.0014941302027747794]",-0.000505667686784169,0.999141551982675,0.10715638980765903
,,,train,,['race'],,,,0.7894020080566406,0.17809155166160068,,,,"[0.30377348056965714, 0.2802986659582446]",,race,,,sp,0.11775758879934334,0,lr,,"{'priors_count': {'weight': 0.09791680795257043}, 'age': {'weight': 0.016972854281462557}, 'juv_other_count': {'weight': 0.004221137552437311}, 'juv_fel_count': {'weight': -0.0013532109871269586}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_misd_count': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.5502336025238037,,0,1,6,False,,fairXplainer,,1,False,"[0.09791680795257043, 0.016972854281462557, 0.004221137552437311, -0.0013532109871269586, 0.0, 0.0, 0.0]","[0.135520069170344, 0.09905493072927324, 0.002467138063631885, 0.0010498687664041717, 0.0006304030966042817, -0.003569607343192255, 0.0005399248602338536]",0.8682399153431606,0.011260275285777024,0.8955744332674417
,,,train,,"['sex', 'race']",,,,0.8001968860626221,0.39261608311022156,,,,"[0.28999727807155007, 0.18903943744629867]",,"sex,race",,,sp,0.2696693960224444,0,lr,,"{'priors_count': {'weight': 0.17087294488888377}, 'age': {'weight': 0.09039543189774438}, 'juv_other_count': {'weight': 0.008540014120123798}, 'juv_misd_count': {'weight': -0.00013899488430766174}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_fel_count': {'weight': 0.0}, 'Residual FIFs': {'weight': 5.551115123125783e-17}}",,compas,0.7381546497344971,,0,1,6,False,,fairXplainer,,5,False,"[0.17087294488888377, 0.09039543189774438, 0.008540014120123798, -0.00013899488430766174, 0.0, 0.0, 0.0]","[0.2857217124587352, -0.16410196425012769, 0.006957621758380772, 0.0006325110689436864, 0.14383561643835618, 0.0, 0.000948766603415585]",0.41476811974215855,0.3548379581811061,0.48932537031496853
,,,train,,"['age', 'race']",,,,0.7921333312988281,0.4550745725718443,,,,"[0.0, 0.27819393227692135]",,"age,race",,,sp,0.312924639387724,0,lr,,"{'priors_count': {'weight': 0.2970194554720525}, 'juv_other_count': {'weight': 0.015905183915671507}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_fel_count': {'weight': 0.0}, 'juv_misd_count': {'weight': 0.0}, 'c_charge_degree': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.8985419273376465,,0,1,6,False,,fairXplainer,,3,False,"[0.2970194554720525, 0.015905183915671507, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4103310294652601, 0.017097126227719195, -0.03819570753001089, 0.0, 0.00036376864314296986, 0.007275372862859231, -0.05602037104401597]",0.9895338890981616,2.1403154695948927e-05,0.9864237628793389
,,,train,,"['age', 'sex']",,,,0.797661304473877,0.4906752411575563,,,,"[0.0, 0.2619496052365024]",,"age,sex",,,sp,0.35606281784209537,0,lr,,"{'priors_count': {'weight': 0.3419960412578353}, 'juv_other_count': {'weight': 0.014066776584260093}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_fel_count': {'weight': 0.0}, 'juv_misd_count': {'weight': 0.0}, 'c_charge_degree': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.9392640590667725,,0,1,6,False,,fairXplainer,,4,False,"[0.3419960412578353, 0.014066776584260093, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4437299035369775, 0.01961414790996785, 0.0, -0.0035369774919614128, 0.0003215434083601587, 0.00610932475884246, -0.06784565916398716]",0.9888638731811735,2.4985809172246452e-05,0.9884071877510401
,,,train,,['sex'],,,,0.787177324295044,0.2674332633113676,,,,"[0.2907515268863166, 0.21001773944992905]",,sex,,,sp,0.1800699227613942,1,lr,,"{'priors_count': {'weight': 0.11465029967722647}, 'age': {'weight': 0.0545645367889313}, 'juv_other_count': {'weight': 0.010336005592943584}, 'juv_misd_count': {'weight': 0.0007915696504591026}, 'juv_fel_count': {'weight': -0.00027248894816626283}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.5311923027038574,,0,1,6,False,,fairXplainer,,2,False,"[0.11465029967722647, 0.0545645367889313, 0.010336005592943584, 0.0007915696504591026, -0.00027248894816626283, 0.0, 0.0]","[0.2113997678723874, -0.16472043969957695, 0.008753513088352427, -0.0011389600299271385, 0.00043010752688171783, 0.13648528099910795, -0.0021186920280470978]",0.33277864557953235,0.4658120508852976,0.40015528996806143
,,,train,,['race'],,,,0.7894020080566406,0.18065924479428797,,,,"[0.29955458979150634, 0.26259523540286867]",,race,,,sp,0.1178232307926635,1,lr,,"{'priors_count': {'weight': 0.10905460780139518}, 'age': {'weight': 0.010120980699516932}, 'juv_other_count': {'weight': 0.0042533517395411825}, 'juv_misd_count': {'weight': -0.003714467102786551}, 'juv_fel_count': {'weight': -0.001891242345003262}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'Residual FIFs': {'weight': 1.3877787807814457e-17}}",,compas,0.5077171325683594,,0,1,6,False,,fairXplainer,,1,False,"[0.10905460780139518, 0.010120980699516932, 0.0042533517395411825, -0.003714467102786551, -0.001891242345003262, 0.0, 0.0]","[0.15489877129761975, 0.08927572994047739, 0.0025038417919862332, 0.001308557969117996, 0.0005234231876471984, -0.0051879290560264135, 0.007692307692307693]",0.8919302061233025,0.006951789159021111,0.9064057043686327
,,,train,,"['sex', 'race']",,,,0.8001968860626221,0.36874090379603275,,,,"[0.2994903701924211, 0.1735880930310676]",,"sex,race",,,sp,0.22719665627273108,1,lr,,"{'priors_count': {'weight': 0.16951925364553763}, 'age': {'weight': 0.0446202341077704}, 'juv_other_count': {'weight': 0.017255664614084266}, 'juv_misd_count': {'weight': -0.004198496094661217}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_fel_count': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.47001075744628906,,0,1,6,False,,fairXplainer,,5,False,"[0.16951925364553763, 0.0446202341077704, 0.017255664614084266, -0.004198496094661217, 0.0, 0.0, 0.0]","[0.30120761273706, -0.18236684274775894, 0.0110970196575777, 0.0009511731135066759, 0.09911894273127753, 0.0022026431718061845, 0.0006341154090044321]",0.6505393858806139,0.11360508607226212,0.6685770502413786
,,,train,,"['race', 'age', 'sex']",,,,0.7994048595428467,0.519349164467898,,,,"[0.0, 0.25676736473212725]",,"race,age,sex",,,sp,0.38234356805591635,0,lr,,"{'priors_count': {'weight': 0.35757926877641333}, 'juv_other_count': {'weight': 0.015053588691739238}, 'juv_misd_count': {'weight': 0.009710710587763773}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'juv_fel_count': {'weight': 0.0}, 'c_charge_degree': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,1.5349926948547363,,0,1,6,False,,fairXplainer,,6,False,"[0.35757926877641333, 0.015053588691739238, 0.009710710587763773, 0.0, 0.0, 0.0, 0.0]","[0.46525945470536506, 0.019788918205804806, 0.007475813544415177, 0.0, 0.0, 0.0, -0.06376429199648193]",0.9915162764929986,1.267486780180962e-05,0.990696768746658
,,,train,,['sex'],,,,0.787177324295044,0.2991037649847304,,,,"[0.2875812337883269, 0.21056974624089125]",,sex,,,sp,0.20869273961169926,2,lr,,"{'priors_count': {'weight': 0.11481679746655328}, 'age': {'weight': 0.0876933795224453}, 'juv_other_count': {'weight': 0.007263637399234727}, 'juv_misd_count': {'weight': -0.00332306215118217}, 'juv_fel_count': {'weight': 0.002241987374648128}, 'sex': {'weight': 0.0}, 'race': {'weight': 0.0}, 'Residual FIFs': {'weight': 0.0}}",,compas,0.546961784362793,,0,1,6,False,,fairXplainer,,2,False,"[0.11481679746655328, 0.0876933795224453, 0.007263637399234727, -0.00332306215118217, 0.002241987374648128, 0.0, 0.0]","[0.2137014373186259, -0.2076135344971663, 0.005160710758618625, -0.0008802816901408161, 0.0010787486515642097, 0.16725352112676056, 0.0]",0.025721371075105658,0.9563484872927315,0.1288736267973011
